"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"358","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 16:34:16,FALSE,NA,"936996950108499968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LordAstinus",196,TRUE,FALSE,NA,NA
"359","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 16:33:56,FALSE,NA,"936996867178749952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ej",196,TRUE,FALSE,NA,NA
"360","What #AlphaGo shows is that humans can now learn disruptive practices from machines rather than machines ※waiting§＃ https://t.co/wmsHuGFCW5",FALSE,0,NA,2017-12-02 16:15:35,TRUE,NA,"936992250084691968",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","juaniraola",0,FALSE,FALSE,NA,NA
"361","We could finally watch it! Stay tuned, guys. Another movie night is coming ;) https://t.co/L3sUf4mdgB https://t.co/NCnWitp5BP",FALSE,3,NA,2017-12-02 16:13:21,FALSE,NA,"936991687372623872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OxfordAI",1,FALSE,FALSE,NA,NA
"362","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 16:06:41,FALSE,NA,"936990011672576000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ludwig1024",196,TRUE,FALSE,NA,NA
"363","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-02 15:50:37,FALSE,NA,"936985968787279872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_a_r_t_ij_n",28,TRUE,FALSE,NA,NA
"364","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:47:36,FALSE,NA,"936985208108212224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xamat",196,TRUE,FALSE,NA,NA
"365","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-02 15:43:00,FALSE,NA,"936984049154953216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FutureBuckNasty",28,TRUE,FALSE,NA,NA
"366","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:42:53,FALSE,NA,"936984022487650305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FutureBuckNasty",196,TRUE,FALSE,NA,NA
"367","How big a deal is #Google's latest AlphaGo breakthrough? https://t.co/PcEAalXUtm https://t.co/I2PcQqd0S1",FALSE,0,NA,2017-12-02 15:31:15,FALSE,NA,"936981094238261249",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","TenzingHosting",0,FALSE,FALSE,NA,NA
"368","What #AlphaGo shows is that humans can now learn disruptive practices from machines rather than machines ※waiting§＃ https://t.co/TkjIGwBbWS",FALSE,0,NA,2017-12-02 15:30:00,TRUE,NA,"936980779078479872",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SportTechie",0,FALSE,FALSE,NA,NA
"369","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:19:36,FALSE,NA,"936978160486203392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narphorium",196,TRUE,FALSE,NA,NA
"370","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:19:05,FALSE,NA,"936978030714605568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holfelder",196,TRUE,FALSE,NA,NA
"371","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:12:57,FALSE,NA,"936976488510791682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ber24",196,TRUE,FALSE,NA,NA
"372","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:12:34,FALSE,NA,"936976389550505984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicocarbone",196,TRUE,FALSE,NA,NA
"373","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 15:09:18,FALSE,NA,"936975569614397441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcoleewow",196,TRUE,FALSE,NA,NA
"374","RT @RDBinns: ""Optimisation hinders evolution"". DeepBlue + Alpha Go are cool but the purpose in building them ""was not knowledge, but victor＃",FALSE,0,NA,2017-12-02 15:02:49,FALSE,NA,"936973937887600640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DECDTNetwork",2,TRUE,FALSE,NA,NA
"375","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:56:41,FALSE,NA,"936972392554954754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxpumperla",196,TRUE,FALSE,NA,NA
"376","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:55:23,FALSE,NA,"936972064803737603",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Azaqurah",196,TRUE,FALSE,NA,NA
"377","DeepMind＊s AlphaGo Zero Becomes Go Champion Without Human Input

https://t.co/xvDivX1CRN

#Cryptomind＃ https://t.co/dAX65H02dQ",FALSE,0,NA,2017-12-02 14:53:58,TRUE,NA,"936971711534288896",NA,"<a href=""https://smmplanner.com"" rel=""nofollow"">SMMplanner</a>","CryptomindPrj",0,FALSE,FALSE,NA,NA
"378","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:52:12,FALSE,NA,"936971267781156865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eloipuertas",196,TRUE,FALSE,NA,NA
"379","What AlphaGo Zero teaches us about what's going wrong with innovation https://t.co/HZVGVPE7AQ via @TimHarford",FALSE,0,NA,2017-12-02 14:49:11,FALSE,NA,"936970505952878593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FollowAnne",0,FALSE,FALSE,NA,NA
"380","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:44:22,FALSE,NA,"936969292725174272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milliondreams",196,TRUE,FALSE,NA,NA
"381","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:19:51,FALSE,NA,"936963125961723904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arielms7",196,TRUE,FALSE,NA,NA
"382","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:18:38,FALSE,NA,"936962816497541120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_zy28",196,TRUE,FALSE,NA,NA
"383","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:17:34,FALSE,NA,"936962549555322882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srjit_",196,TRUE,FALSE,NA,NA
"384","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:10:06,FALSE,NA,"936960672188923904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sathya04",196,TRUE,FALSE,NA,NA
"385","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:08:21,FALSE,NA,"936960230214250496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AaaLee",196,TRUE,FALSE,NA,NA
"386","RT alphagomovie: #AlphaGo Movie is now available to rent and buy on GooglePlay &amp; heading to other on-demand platfor＃ https://t.co/4ARCBcYpHs",FALSE,0,NA,2017-12-02 14:06:34,TRUE,NA,"936959783189598209",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","luckflow",0,FALSE,FALSE,NA,NA
"387","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:04:12,FALSE,NA,"936959184083529729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeplearningldn",196,TRUE,FALSE,NA,NA
"388","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 14:01:50,FALSE,NA,"936958591793356800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dandxy1",196,TRUE,FALSE,NA,NA
"389","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 13:33:04,FALSE,NA,"936951349723521029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neuroscitechie",196,TRUE,FALSE,NA,NA
"390","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 13:25:48,FALSE,NA,"936949520885264384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocXavi",196,TRUE,FALSE,NA,NA
"391","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-02 13:21:44,FALSE,NA,"936948500654370816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FelixNeutatz",28,TRUE,FALSE,NA,NA
"392","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 13:18:20,FALSE,NA,"936947641581109248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vitaminBDU100",196,TRUE,FALSE,NA,NA
"393","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 13:17:37,FALSE,NA,"936947462387806208",NA,"<a href=""http://tw.dt.in.th/"" rel=""nofollow"">thaiWitter</a>","icez",196,TRUE,FALSE,NA,NA
"394","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-02 13:09:06,FALSE,NA,"936945321317490689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heghbalz",28,TRUE,FALSE,NA,NA
"395","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-02 12:58:38,FALSE,NA,"936942684836593664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","santoroAI",28,TRUE,FALSE,NA,NA
"396",". @Hajin_lee on the impact of #alphago on the world of go https://t.co/o9FtM2250R",FALSE,3,NA,2017-12-02 12:50:21,FALSE,NA,"936940600510775296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","multipara_",0,FALSE,FALSE,NA,NA
"397","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:47:24,FALSE,NA,"936939856734965761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlackHC",196,TRUE,FALSE,NA,NA
"398","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:40:27,FALSE,NA,"936938110566522880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oshtim",196,TRUE,FALSE,NA,NA
"399","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:33:18,FALSE,NA,"936936310161461248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redwanhuq",196,TRUE,FALSE,NA,NA
"400","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:31:51,FALSE,NA,"936935944711819264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JosephHeenan1",196,TRUE,FALSE,NA,NA
"401","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:31:00,FALSE,NA,"936935733641715713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Samuel_DavidA",196,TRUE,FALSE,NA,NA
"402","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:29:52,FALSE,NA,"936935447904899072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","desertnaut",196,TRUE,FALSE,NA,NA
"403","RT @goulu: https://t.co/xulY8gon9R DeepMind ※Never Found the Limit§ of AlphaGo Zero＊s Intelligence #Technology  Kelsey R. Marquart",FALSE,0,NA,2017-12-02 12:23:49,FALSE,NA,"936933922713362432",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","J_Laforcade",1,TRUE,FALSE,NA,NA
"404","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:13:44,FALSE,NA,"936931387944390656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReelAsDirt",196,TRUE,FALSE,NA,NA
"405","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:13:11,FALSE,NA,"936931247292583936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TamasPolgar",196,TRUE,FALSE,NA,NA
"406","Their AlphaGo learnt to play Go by analysing matches and playing against itself, but AlphaGoZero was only taught th＃ https://t.co/LheH73lKEJ",FALSE,0,"Selkie",2017-12-02 12:08:16,TRUE,"936928539034648576","936930010862153729","8460462","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Selkie",0,FALSE,FALSE,NA,NA
"407","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:06:27,FALSE,NA,"936929553783681025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreweland",196,TRUE,FALSE,NA,NA
"408","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:05:05,FALSE,NA,"936929210492440576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mike_johnson",196,TRUE,FALSE,NA,NA
"409","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 12:04:22,FALSE,NA,"936929029982101509",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ssakares",196,TRUE,FALSE,NA,NA
"410","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:55:01,FALSE,NA,"936926676033744898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zarinn3pal",196,TRUE,FALSE,NA,NA
"411","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:54:28,FALSE,NA,"936926538502729729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RayaSharbain",196,TRUE,FALSE,NA,NA
"412","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:54:16,FALSE,NA,"936926486363242496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urbancohort",196,TRUE,FALSE,NA,NA
"413","AlphaGo documentary about Deep Mind's artificial intelligence mastery of the ancient art of Go is released tonight on Google Play.",FALSE,0,NA,2017-12-02 11:54:13,FALSE,NA,"936926472903839744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BlueEkemilo",0,FALSE,FALSE,NA,NA
"414","RT @RossumAi: The story of how we built our own #AlphaGo Zero. https://t.co/xu3VY0gCbD https://t.co/vwj7mkPH1R",FALSE,0,NA,2017-12-02 11:52:36,FALSE,NA,"936926068170047488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","langdon",4,TRUE,FALSE,NA,NA
"415","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-02 11:50:08,FALSE,NA,"936925447752794112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kennethpayne01",28,TRUE,FALSE,NA,NA
"416","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:47:53,FALSE,NA,"936924879575687169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","k_matsuzaki",196,TRUE,FALSE,NA,NA
"417","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:46:52,FALSE,NA,"936924626084544512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just1n14n",196,TRUE,FALSE,NA,NA
"418","AlphaGo bet a human expert in a game with more configuration than there are atoms in the universe #IntelAI #IntelAtTUM",FALSE,0,NA,2017-12-02 11:46:02,FALSE,NA,"936924416289599495",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sulmaz254",0,FALSE,FALSE,NA,NA
"419","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:45:15,FALSE,NA,"936924218171772930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adam2392",196,TRUE,FALSE,NA,NA
"420","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:44:10,FALSE,NA,"936923944879140864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ark_golgo",196,TRUE,FALSE,NA,NA
"421","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:43:49,FALSE,NA,"936923855762935808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robmccargow",196,TRUE,FALSE,NA,NA
"422","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:43:23,FALSE,NA,"936923750422872066",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dotCSV",196,TRUE,FALSE,NA,NA
"423","The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,86,NA,2017-12-02 11:43:18,FALSE,NA,"936923729367633920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaneLegg",28,FALSE,FALSE,NA,NA
"424","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:43:06,FALSE,NA,"936923675416150016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ohashihirofumi",196,TRUE,FALSE,NA,NA
"425","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:42:45,FALSE,NA,"936923591097982976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adamdbulley",196,TRUE,FALSE,NA,NA
"426","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:40:15,FALSE,NA,"936922958253121536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LutzHeidelberg",196,TRUE,FALSE,NA,NA
"427","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:38:24,FALSE,NA,"936922493520035842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kcearns",196,TRUE,FALSE,NA,NA
"428","AlphaGo Zero vs. Master with Michael Redmond 9p: Game 2 https://t.co/j89t1X5yxP via @YouTube",FALSE,0,NA,2017-12-02 11:36:02,FALSE,NA,"936921896922243072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nazgand",0,FALSE,FALSE,NA,NA
"429","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:35:01,FALSE,NA,"936921643644891137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sedielem",196,TRUE,FALSE,NA,NA
"430","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:34:42,FALSE,NA,"936921564552904707",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdelrosso",196,TRUE,FALSE,NA,NA
"431","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:25:43,FALSE,NA,"936919302879395840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkm2261",196,TRUE,FALSE,NA,NA
"432","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:22:58,FALSE,NA,"936918608688459776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weballergy",196,TRUE,FALSE,NA,NA
"433","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:22:30,FALSE,NA,"936918494230147074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephaneSenecal",196,TRUE,FALSE,NA,NA
"434","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:17:22,FALSE,NA,"936917202283913217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickybennesby",196,TRUE,FALSE,NA,NA
"435","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:17:13,FALSE,NA,"936917161980973056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","langdon",196,TRUE,FALSE,NA,NA
"436","https://t.co/xulY8gon9R DeepMind ※Never Found the Limit§ of AlphaGo Zero＊s Intelligence #Technology  Kelsey R. Marquart",FALSE,1,NA,2017-12-02 11:15:51,FALSE,NA,"936916820572831744",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","goulu",1,FALSE,FALSE,NA,NA
"437","RT alphagomovie: #AlphaGo Movie is now available to rent and buy on GooglePlay &amp; heading to other on-demand platfor＃ https://t.co/ZjlhFJNcBG",FALSE,0,NA,2017-12-02 11:13:11,TRUE,NA,"936916147286433793",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","luckflow",0,FALSE,FALSE,NA,NA
"438","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-02 11:10:54,FALSE,NA,"936915575447498753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gnorks",196,TRUE,FALSE,NA,NA
